Moon x	Moon y	Apollo x	Apollo y	t	vmag	radM
309777558.288815	247074691.076439	376449107.792553	243312447.512860	242300.000000	1115.936360	66776444.730413
309719286.014430	247154400.265967	376508954.466880	243406622.519364	242400.000000	1115.702562	66893564.403261
309660993.897528	247234093.621268	376568773.546554	243500787.374128	242500.000000	1115.469024	67010682.649950
309602681.942467	247313771.137735	376628565.078242	243594942.074717	242600.000000	1115.235743	67127799.482824
309544350.153608	247393432.810762	376688329.108406	243689086.618739	242700.000000	1115.002719	67244914.914236
309485998.535311	247473078.635745	376748065.683305	243783221.003846	242800.000000	1114.769950	67362028.956546
309427627.091938	247552708.608079	376807774.848995	243877345.227732	242900.000000	1114.537437	67479141.622124
309369235.827851	247632322.723163	376867456.651331	243971459.288135	243000.000000	1114.305178	67596252.923345
309310824.747413	247711920.976396	376927111.135967	244065563.182834	243100.000000	1114.073172	67713362.872592
309252393.854990	247791503.363177	376986738.348359	244159656.909651	243200.000000	1113.841419	67830471.482254
309193943.154945	247871069.878908	377046338.333767	244253740.466449	243300.000000	1113.609917	67947578.764729
309135472.651645	247950620.518991	377105911.137253	244347813.851131	243400.000000	1113.378665	68064684.732416
309076982.349457	248030155.278832	377165456.803685	244441877.061642	243500.000000	1113.147664	68181789.397722
309018472.252749	248109674.153833	377224975.377740	244535930.095966	243600.000000	1112.916911	68298892.773059
308959942.365889	248189177.139403	377284466.903899	244629972.952127	243700.000000	1112.686406	68415994.870843
308901392.693246	248268664.230948	377343931.426454	244724005.628190	243800.000000	1112.456149	68533095.703492
308842823.239192	248348135.423876	377403368.989508	244818028.122257	243900.000000	1112.226138	68650195.283430
308784234.008098	248427590.713598	377462779.636975	244912040.432469	244000.000000	1111.996372	68767293.623082
308725625.004335	248507030.095526	377522163.412581	245006042.557007	244100.000000	1111.766851	68884390.734878
308666996.232277	248586453.565070	377581520.359868	245100034.494087	244200.000000	1111.537574	69001486.631248
308608347.696298	248665861.117645	377640850.522191	245194016.241965	244300.000000	1111.308540	69118581.324626
308549679.400772	248745252.748666	377700153.942724	245287987.798934	244400.000000	1111.079748	69235674.827445
308490991.350076	248824628.453548	377759430.664457	245381949.163321	244500.000000	1110.851198	69352767.152141
308432283.548585	248903988.227709	377818680.730199	245475900.333494	244600.000000	1110.622888	69469858.311152
308373556.000678	248983332.066567	377877904.182579	245569841.307852	244700.000000	1110.394817	69586948.316914
308314808.710733	249062659.965542	377937101.064049	245663772.084833	244800.000000	1110.166986	69704037.181864
308256041.683128	249141971.920055	377996271.416881	245757692.662911	244900.000000	1109.939393	69821124.918439
308197254.922244	249221267.925527	378055415.283171	245851603.040592	245000.000000	1109.712038	69938211.539074
308138448.432463	249300547.977382	378114532.704840	245945503.216420	245100.000000	1109.484919	70055297.056206
308079622.218165	249379812.071044	378173623.723634	246039393.188970	245200.000000	1109.258035	70172381.482267
308020776.283733	249459060.201940	378232688.381129	246133272.956855	245300.000000	1109.031387	70289464.829691
307961910.633552	249538292.365496	378291726.718724	246227142.518718	245400.000000	1108.804973	70406547.110908
307903025.272005	249617508.557140	378350738.777651	246321001.873238	245500.000000	1108.578792	70523628.338346
307844120.203478	249696708.772302	378409724.598971	246414851.019125	245600.000000	1108.352845	70640708.524431
307785195.432357	249775893.006412	378468684.223574	246508689.955123	245700.000000	1108.127129	70757787.681584
307726250.963030	249855061.254902	378527617.692186	246602518.680009	245800.000000	1107.901644	70874865.822227
307667286.799884	249934213.513205	378586525.045364	246696337.192591	245900.000000	1107.676390	70991942.958776
307608302.947308	250013349.776755	378645406.323499	246790145.491709	246000.000000	1107.451365	71109019.103641
307549299.409692	250092470.040989	378704261.566820	246883943.576235	246100.000000	1107.226569	71226094.269233
307490276.191426	250171574.301341	378763090.815389	246977731.445071	246200.000000	1107.002002	71343168.467954
307431233.296902	250250662.553252	378821894.109110	247071509.097152	246300.000000	1106.777661	71460241.712205
307372170.730513	250329734.792158	378880671.487720	247165276.531443	246400.000000	1106.553548	71577314.014380
307313088.496651	250408791.013502	378939422.990800	247259033.746938	246500.000000	1106.329661	71694385.386868
307253986.599710	250487831.212724	378998148.657770	247352780.742661	246600.000000	1106.105998	71811455.842053
307194865.044087	250566855.385267	379056848.527889	247446517.517668	246700.000000	1105.882561	71928525.392314
307135723.834176	250645863.526575	379115522.640264	247540244.071042	246800.000000	1105.659347	72045594.050023
307076562.974374	250724855.632094	379174171.033842	247633960.401898	246900.000000	1105.436356	72162661.827547
307017382.469078	250803831.697269	379232793.747413	247727666.509377	247000.000000	1105.213588	72279728.737245
306958182.322688	250882791.717549	379291390.819615	247821362.392650	247100.000000	1104.991041	72396794.791470
306898962.539602	250961735.688383	379349962.288932	247915048.050917	247200.000000	1104.768715	72513860.002569
306839723.124221	251040663.605219	379408508.193695	248008723.483404	247300.000000	1104.546609	72630924.382880
306780464.080945	251119575.463511	379467028.572083	248102388.689368	247400.000000	1104.324724	72747987.944736
306721185.414178	251198471.258709	379525523.462124	248196043.668091	247500.000000	1104.103056	72865050.700461
306661887.128321	251277350.986269	379583992.901697	248289688.418883	247600.000000	1103.881607	72982112.662370
306602569.227778	251356214.641645	379642436.928531	248383322.941081	247700.000000	1103.660376	73099173.842772
306543231.716954	251435062.220293	379700855.580208	248476947.234050	247800.000000	1103.439361	73216234.253968
306483874.600254	251513893.717671	379759248.894162	248570561.297181	247900.000000	1103.218563	73333293.908247
306424497.882084	251592709.129237	379817616.907681	248664165.129889	248000.000000	1102.997980	73450352.817895
306365101.566852	251671508.450450	379875959.657907	248757758.731619	248100.000000	1102.777612	73567410.995184
306305685.658965	251750291.676773	379934277.181840	248851342.101839	248200.000000	1102.557458	73684468.452379
306246250.162833	251829058.803667	379992569.516333	248944915.240044	248300.000000	1102.337517	73801525.201736
306186795.082865	251907809.826597	380050836.698099	249038478.145753	248400.000000	1102.117789	73918581.255501
306127320.423473	251986544.741026	380109078.763706	249132030.818511	248500.000000	1101.898273	74035636.625910
306067826.189066	252065263.542420	380167295.749584	249225573.257888	248600.000000	1101.678969	74152691.325190
306008312.384058	252143966.226247	380225487.692021	249319105.463478	248700.000000	1101.459876	74269745.365556
305948779.012862	252222652.787975	380283654.627168	249412627.434902	248800.000000	1101.240992	74386798.759217
305889226.079891	252301323.223074	380341796.591035	249506139.171800	248900.000000	1101.022319	74503851.518366
305829653.589562	252379977.527015	380399913.619495	249599640.673840	249000.000000	1100.803854	74620903.655190
305770061.546290	252458615.695269	380458005.748283	249693131.940714	249100.000000	1100.585597	74737955.181862
305710449.954490	252537237.723310	380516073.013002	249786612.972135	249200.000000	1100.367548	74855006.110547
305650818.818582	252615843.606612	380574115.449114	249880083.767841	249300.000000	1100.149706	74972056.453397
305591168.142982	252694433.340652	380632133.091952	249973544.327592	249400.000000	1099.932071	75089106.222552
305531497.932112	252773006.920905	380690125.976711	250066994.651172	249500.000000	1099.714641	75206155.430143
305471808.190390	252851564.342851	380748094.138457	250160434.738388	249600.000000	1099.497416	75323204.088287
305412098.922237	252930105.601968	380806037.612121	250253864.589067	249700.000000	1099.280396	75440252.209091
305352370.132076	253008630.693737	380863956.432505	250347284.203061	249800.000000	1099.063580	75557299.804650
305292621.824330	253087139.613640	380921850.634277	250440693.580242	249900.000000	1098.846967	75674346.887045
305232854.003421	253165632.357159	380979720.251980	250534092.720506	250000.000000	1098.630557	75791393.468347
305173066.673774	253244108.919780	381037565.320023	250627481.623769	250100.000000	1098.414348	75908439.560614
305113259.839815	253322569.296988	381095385.872692	250720860.289968	250200.000000	1098.198342	76025485.175891
305053433.505969	253401013.484269	381153181.944141	250814228.719062	250300.000000	1097.982536	76142530.326210
304993587.676664	253479441.477111	381210953.568400	250907586.911033	250400.000000	1097.766930	76259575.023593
304933722.356327	253557853.271004	381268700.779373	251000934.865880	250500.000000	1097.551524	76376619.280045
304873837.549388	253636248.861437	381326423.610835	251094272.583625	250600.000000	1097.336317	76493663.107561
304813933.260275	253714628.243903	381384122.096443	251187600.064311	250700.000000	1097.121309	76610706.518122
304754009.493420	253792991.413893	381441796.269725	251280917.307999	250800.000000	1096.906498	76727749.523695
304694066.253253	253871338.366903	381499446.164088	251374224.314772	250900.000000	1096.691885	76844792.136236
304634103.544207	253949669.098427	381557071.812815	251467521.084733	251000.000000	1096.477469	76961834.367682
304574121.370715	254027983.603962	381614673.249069	251560807.618004	251100.000000	1096.263249	77078876.229964
304514119.737210	254106281.879005	381672250.505893	251654083.914726	251200.000000	1096.049224	77195917.734993
304454098.648128	254184563.919056	381729803.616207	251747349.975060	251300.000000	1095.835395	77312958.894668
304394058.107904	254262829.719614	381787332.612812	251840605.799186	251400.000000	1095.621760	77429999.720875
304333998.120974	254341079.276181	381844837.528393	251933851.387305	251500.000000	1095.408319	77547040.225486
304273918.691776	254419312.584260	381902318.395513	252027086.739633	251600.000000	1095.195071	77664080.420357
304213819.824747	254497529.639354	381959775.246619	252120311.856408	251700.000000	1094.982016	77781120.317330
304153701.524328	254575730.436968	382017208.114041	252213526.737885	251800.000000	1094.769153	77898159.928234
304093563.794958	254653914.972609	382074617.029994	252306731.384337	251900.000000	1094.556482	78015199.264882
304033406.641076	254732083.241783	382132002.026576	252399925.796057	252000.000000	1094.344002	78132238.339074
303973230.067126	254810235.240000	382189363.135771	252493109.973353	252100.000000	1094.131713	78249277.162594
303913034.077550	254888370.962770	382246700.389447	252586283.916554	252200.000000	1093.919613	78366315.747211
303852818.676790	254966490.405603	382304013.819362	252679447.626006	252300.000000	1093.707703	78483354.104680
303792583.869291	255044593.564012	382361303.457157	252772601.102070	252400.000000	1093.495983	78600392.246740
303732329.659498	255122680.433511	382418569.334363	252865744.345127	252500.000000	1093.284450	78717430.185115
303672056.051857	255200751.009615	382475811.482400	252958877.355574	252600.000000	1093.073106	78834467.931514
303611763.050815	255278805.287838	382533029.932573	253052000.133826	252700.000000	1092.861948	78951505.497631
303551450.660819	255356843.263700	382590224.716082	253145112.680315	252800.000000	1092.650978	79068542.895145
303491118.886317	255434864.932717	382647395.864013	253238214.995487	252900.000000	1092.440194	79185580.135718
303430767.731758	255512870.290410	382704543.407345	253331307.079808	253000.000000	1092.229596	79302617.230998
303370397.201593	255590859.332300	382761667.376948	253424388.933760	253100.000000	1092.019183	79419654.192616
303310007.300274	255668832.053908	382818767.803584	253517460.557839	253200.000000	1091.808954	79536691.032189
303249598.032251	255746788.450759	382875844.717907	253610521.952558	253300.000000	1091.598910	79653727.761316
303189169.401977	255824728.518376	382932898.150464	253703573.118448	253400.000000	1091.389050	79770764.391583
303128721.413906	255902652.252286	382989928.131697	253796614.056054	253500.000000	1091.179373	79887800.934557
303068254.072492	255980559.648015	383046934.691943	253889644.765937	253600.000000	1090.969878	80004837.401790
303007767.382190	256058450.701092	383103917.861431	253982665.248673	253700.000000	1090.760566	80121873.804819
302947261.347457	256136325.407046	383160877.670287	254075675.504856	253800.000000	1090.551435	80238910.155163
302886735.972749	256214183.761408	383217814.148536	254168675.535091	253900.000000	1090.342486	80355946.464328
302826191.262523	256292025.759710	383274727.326095	254261665.340003	254000.000000	1090.133717	80472982.743799
302765627.221240	256369851.397485	383331617.232781	254354644.920227	254100.000000	1089.925129	80590019.005050
302705043.853358	256447660.670268	383388483.898310	254447614.276417	254200.000000	1089.716720	80707055.259533
302644441.163337	256525453.573593	383445327.352292	254540573.409240	254300.000000	1089.508490	80824091.518687
302583819.155639	256603230.102997	383502147.624240	254633522.319378	254400.000000	1089.300439	80941127.793934
302523177.834725	256680990.254020	383558944.743566	254726461.007527	254500.000000	1089.092566	81058164.096680
302462517.205058	256758734.022199	383615718.739581	254819389.474398	254600.000000	1088.884871	81175200.438312
302401837.271103	256836461.403076	383672469.641495	254912307.720716	254700.000000	1088.677354	81292236.830203
302341138.037323	256914172.392192	383729197.478423	255005215.747219	254800.000000	1088.470013	81409273.283707
302280419.508184	256991866.985090	383785902.279379	255098113.554661	254900.000000	1088.262848	81526309.810162
302219681.688152	257069545.177315	383842584.073279	255191001.143809	255000.000000	1088.055859	81643346.420889
302158924.581694	257147206.964411	383899242.888943	255283878.515443	255100.000000	1087.849046	81760383.127192
302098148.193278	257224852.341925	383955878.755095	255376745.670357	255200.000000	1087.642407	81877419.940360
302037352.527374	257302481.305405	384012491.700360	255469602.609359	255300.000000	1087.435943	81994456.871661
301976537.588450	257380093.850400	384069081.753270	255562449.333270	255400.000000	1087.229653	82111493.932350
301915703.380976	257457689.972460	384125648.942260	255655285.842924	255500.000000	1087.023536	82228531.133661
301854849.909425	257535269.667137	384182193.295671	255748112.139168	255600.000000	1086.817592	82345568.486815
301793977.178268	257612832.929984	384238714.841750	255840928.222864	255700.000000	1086.611821	82462606.003011
301733085.191978	257690379.756554	384295213.608650	255933734.094884	255800.000000	1086.406222	82579643.693436
301672173.955030	257767910.142402	384351689.624431	256026529.756115	255900.000000	1086.200794	82696681.569255
301611243.471897	257845424.083086	384408142.917061	256119315.207454	256000.000000	1085.995538	82813719.641617
301550293.747056	257922921.574162	384464573.514413	256212090.449814	256100.000000	1085.790452	82930757.921656
301489324.784982	258000402.611190	384520981.444272	256304855.484118	256200.000000	1085.585537	83047796.420486
301428336.590153	258077867.189729	384577366.734331	256397610.311302	256300.000000	1085.380792	83164835.149204
301367329.167046	258155315.305341	384633729.412189	256490354.932315	256400.000000	1085.176216	83281874.118889
301306302.520141	258232746.953588	384690069.505359	256583089.348116	256500.000000	1084.971808	83398913.340606
301245256.653917	258310162.130034	384746387.041261	256675813.559678	256600.000000	1084.767570	83515952.825396
301184191.572856	258387560.830244	384802682.047228	256768527.567986	256700.000000	1084.563499	83632992.584288
301123107.281437	258464943.049784	384858954.550504	256861231.374036	256800.000000	1084.359596	83750032.628293
301062003.784144	258542308.784222	384915204.578243	256953924.978834	256900.000000	1084.155861	83867072.968400
301000881.085459	258619658.029126	384971432.157511	257046608.383401	257000.000000	1083.952292	83984113.615583
300939739.189867	258696990.780066	385027637.315289	257139281.588768	257100.000000	1083.748889	84101154.580800
300878578.101852	258774307.032613	385083820.078469	257231944.595976	257200.000000	1083.545652	84218195.874988
300817397.825899	258851606.782340	385139980.473856	257324597.406079	257300.000000	1083.342581	84335237.509068
300756198.366495	258928890.024820	385196118.528172	257417240.020141	257400.000000	1083.139675	84452279.493944
300694979.728128	259006156.755627	385252234.268049	257509872.439239	257500.000000	1082.936933	84569321.840499
300633741.915285	259083406.970338	385308327.720038	257602494.664459	257600.000000	1082.734356	84686364.559602
300572484.932455	259160640.664530	385364398.910602	257695106.696899	257700.000000	1082.531943	84803407.662101
300511208.784129	259237857.833782	385420447.866121	257787708.537667	257800.000000	1082.329692	84920451.158827
300449913.474796	259315058.473672	385476474.612891	257880300.187881	257900.000000	1082.127605	85037495.060594
300388599.008948	259392242.579782	385532479.177127	257972881.648673	258000.000000	1081.925680	85154539.378198
300327265.391077	259469410.147695	385588461.584955	258065452.921181	258100.000000	1081.723918	85271584.122416
300265912.625676	259546561.172993	385644421.862425	258158014.006557	258200.000000	1081.522317	85388629.304007
300204540.717240	259623695.651260	385700360.035500	258250564.905961	258300.000000	1081.320877	85505674.933712
300143149.670263	259700813.578084	385756276.130063	258343105.620564	258400.000000	1081.119599	85622721.022255
300081739.489240	259777914.949050	385812170.171917	258435636.151548	258500.000000	1080.918481	85739767.580342
300020310.178668	259854999.759747	385868042.186783	258528156.500104	258600.000000	1080.717523	85856814.618659
299958861.743045	259932068.005765	385923892.200300	258620666.667433	258700.000000	1080.516724	85973862.147874
299897394.186868	260009119.682694	385979720.238028	258713166.654746	258800.000000	1080.316085	86090910.178639
299835907.514636	260086154.786126	386035526.325450	258805656.463264	258900.000000	1080.115605	86207958.721588
299774401.730849	260163173.311654	386091310.487965	258898136.094218	259000.000000	1079.915283	86325007.787335
299712876.840008	260240175.254872	386147072.750896	258990605.548847	259100.000000	1079.715120	86442057.386475
299651332.846614	260317160.611377	386202813.139487	259083064.828402	259200.000000	1079.515114	86559107.529588
299589769.755170	260394129.376765	386258531.678904	259175513.934142	259300.000000	1079.315265	86676158.227233
299528187.570178	260471081.546634	386314228.394235	259267952.867335	259400.000000	1079.115574	86793209.489953
299466586.296141	260548017.116583	386369903.310490	259360381.629259	259500.000000	1078.916039	86910261.328272
299404965.937566	260624936.082213	386425556.452605	259452800.221200	259600.000000	1078.716660	87027313.752694
299343326.498957	260701838.439125	386481187.845435	259545208.644456	259700.000000	1078.517436	87144366.773708
299281667.984822	260778724.182923	386536797.513763	259637606.900330	259800.000000	1078.318369	87261420.401782
299219990.399667	260855593.309211	386592385.482293	259729994.990138	259900.000000	1078.119456	87378474.647367
299158293.747999	260932445.813594	386647951.775656	259822372.915202	260000.000000	1077.920698	87495529.520896
299096578.034330	261009281.691678	386703496.418407	259914740.676853	260100.000000	1077.722094	87612585.032783
299034843.263167	261086100.939072	386759019.435027	260007098.276432	260200.000000	1077.523644	87729641.193424
298973089.439021	261162903.551385	386814520.849921	260099445.715289	260300.000000	1077.325348	87846698.013197
298911316.566404	261239689.524227	386870000.687421	260191782.994780	260400.000000	1077.127204	87963755.502462
298849524.649828	261316458.853210	386925458.971788	260284110.116272	260500.000000	1076.929214	88080813.671560
298787713.693806	261393211.533945	386980895.727205	260376427.081140	260600.000000	1076.731376	88197872.530813
298725883.702852	261469947.562048	387036310.977786	260468733.890765	260700.000000	1076.533690	88314932.090527
298664034.681480	261546666.933134	387091704.747571	260561030.546540	260800.000000	1076.336155	88431992.360989
298602166.634206	261623369.642819	387147077.060529	260653317.049864	260900.000000	1076.138772	88549053.352465
298540279.565546	261700055.686720	387202427.940555	260745593.402144	261000.000000	1075.941540	88666115.075206
298478373.480018	261776725.060457	387257757.411475	260837859.604795	261100.000000	1075.744458	88783177.539444
298416448.382139	261853377.759649	387313065.497043	260930115.659241	261200.000000	1075.547527	88900240.755392
298354504.276428	261930013.779919	387368352.220942	261022361.566913	261300.000000	1075.350745	89017304.733245
298292541.167406	262006633.116888	387423617.606785	261114597.329251	261400.000000	1075.154113	89134369.483179
298230559.059591	262083235.766180	387478861.678116	261206822.947701	261500.000000	1074.957630	89251435.015353
298168557.957506	262159821.723422	387534084.458408	261299038.423717	261600.000000	1074.761296	89368501.339907
